job,education,y,duration_norm,pdays_norm,previous_norm,campaign_norm,balance_norm
"blue","primary",0,0.140675,0.000000,0.000000,0.361732,0.440156
"blue","secondary",0,0.138734,0.000000,0.000000,0.090433,0.555381
"blue","secondary",0,0.209557,0.000000,0.000000,0.723464,0.443385
"technician","tertiary",0,0.151347,0.000000,0.000000,0.633031,0.406820
"management","secondary",0,0.050449,0.000000,0.000000,0.542598,0.444918
"technician","secondary",0,0.149406,0.000000,0.000000,0.090433,0.526205
"management","tertiary",0,1.000000,0.000000,0.000000,0.542598,0.583735
"management","secondary",0,0.113510,0.000000,0.000000,0.904331,0.455811
"technician","secondary",0,0.258065,0.000000,0.000000,0.271299,0.461777
"blue","tertiary",0,0.103808,0.000000,0.000000,0.904331,0.437309
"services","secondary",0,0.471503,0.000000,0.000000,0.090433,0.486519
"technician","secondary",0,0.069852,0.000000,0.000000,0.723464,0.790593
"admin","secondary",0,0.061121,0.000000,0.000000,0.180866,0.425650
"student","tertiary",0,0.097017,0.000000,0.000000,0.452165,0.425431
"unemployed","secondary",0,0.168810,0.000000,0.000000,0.452165,0.568463
"admin","secondary",0,0.060151,0.000000,0.000000,0.994764,0.438678
"services","secondary",0,0.045598,0.000000,0.000000,1.000000,0.415797
"admin","secondary",0,0.099928,0.000000,0.000000,0.452165,0.434572
"blue","secondary",0,0.092166,0.000000,0.000000,0.452165,0.436214
"management","tertiary",0,0.226050,0.000000,0.000000,0.180866,0.457782
"services","secondary",0,0.105749,0.000000,0.000000,0.180866,0.465171
"management","secondary",0,0.331798,0.000000,0.000000,0.180866,0.389030
"housemaid","primary",0,0.062091,0.000000,0.000000,0.271299,0.425595
"admin","secondary",0,0.081494,0.000000,0.000000,0.180866,0.449680
"entrepreneur","secondary",0,0.086345,0.000000,0.000000,0.180866,0.496701
"management","tertiary",0,1.000000,0.000000,0.000000,0.361732,0.447217
"admin","secondary",0,0.039777,0.000000,0.000000,0.361732,0.425431
"self","secondary",0,0.065001,0.000000,0.000000,1.000000,0.536167
"technician","secondary",0,0.148436,0.000000,0.000000,0.180866,0.585378
"housemaid","tertiary",0,0.135824,0.000000,0.000000,0.180866,1.000000
"blue","secondary",0,0.325007,0.000000,0.000000,0.452165,0.415633
"management","tertiary",0,0.238662,0.000000,0.000000,0.180866,0.427237
"unemployed","secondary",0,0.717926,0.000000,0.000000,0.180866,0.425431
"management","tertiary",0,0.083435,0.000000,0.000000,0.180866,0.409064
"retired","secondary",0,0.082465,0.000000,0.000000,0.090433,0.431945
"management","tertiary",0,0.033956,0.000000,0.000000,0.090433,0.443604
"retired","tertiary",0,0.100898,0.000000,0.000000,0.542598,0.337958
"management","tertiary",0,0.087315,0.000000,0.000000,0.271299,0.433478
"blue","secondary",0,0.144555,0.000000,0.000000,1.000000,0.437528
"entrepreneur","secondary",0,0.082465,0.000000,0.000000,0.180866,0.510440
"self","primary",0,0.339560,0.000000,0.000000,0.180866,0.554012
"management","tertiary",1,0.523892,0.000000,0.000000,0.633031,0.399813
"admin","secondary",0,0.111570,0.000000,0.000000,0.361732,0.443495
"services","secondary",0,0.105749,0.000000,0.000000,0.180866,0.465500
"management","tertiary",0,0.577252,0.000000,0.000000,0.000000,0.425431
"technician","secondary",0,0.150376,0.000000,0.000000,0.180866,0.519144
"management","tertiary",0,0.269707,0.000000,0.000000,0.180866,0.425431
"blue","secondary",0,0.234781,0.000000,0.000000,0.271299,0.441031
"blue","secondary",0,0.279409,0.000000,0.000000,0.180866,0.599938
"unemployed","secondary",0,0.158138,0.000000,0.000000,0.000000,0.629114
"management","tertiary",0,0.328888,0.000000,0.000000,0.813898,0.438021
"retired","secondary",0,0.059180,0.000000,0.000000,0.361732,0.436050
"technician","secondary",0,0.028135,0.000000,0.000000,0.000000,0.427292
"services","secondary",0,0.236722,0.000000,0.000000,0.180866,0.430741
"retired","primary",0,0.119331,0.000000,0.000000,0.000000,0.425431
"management","tertiary",0,0.341500,0.000000,0.000000,0.000000,0.544378
"management","tertiary",0,0.069852,0.000000,0.000000,0.271299,0.429044
"services","secondary",0,0.099928,0.000000,0.000000,0.000000,0.680732
"technician","secondary",0,0.109629,0.000000,0.000000,0.813898,0.415906
"blue","primary",0,0.167840,0.000000,0.000000,0.271299,0.432711
"self","secondary",0,0.181422,0.000000,0.000000,0.180866,0.425431
"admin","secondary",0,0.162989,0.000000,0.000000,0.633031,0.401127
"housemaid","primary",0,0.048509,0.000000,0.000000,0.090433,0.447874
"housemaid","primary",0,0.185303,0.000000,0.000000,0.180866,0.425431
"services","secondary",0,0.148436,0.000000,0.000000,0.452165,0.439170
"management","tertiary",0,0.021344,0.000000,0.000000,0.180866,0.490023
"self","tertiary",0,0.118361,0.000000,0.000000,0.180866,0.642853
"services","secondary",0,0.243513,0.000000,0.000000,0.180866,0.425431
"blue","secondary",0,0.092166,0.000000,0.000000,0.361732,0.472287
"blue","primary",0,0.047538,0.000000,0.000000,0.361732,0.432437
"management","tertiary",0,0.091196,0.000000,0.000000,0.271299,0.554943
"unemployed","secondary",0,0.200825,0.000000,0.000000,0.000000,0.561676
"unemployed","secondary",0,0.118361,0.000000,0.000000,0.000000,0.548484
"services","tertiary",0,0.085375,0.000000,0.000000,0.361732,0.498781
"services","secondary",0,0.093136,0.000000,0.000000,0.000000,0.498015
"self","tertiary",0,0.097017,0.000000,0.000000,0.180866,0.470262
"retired","secondary",1,0.738300,0.000000,0.000000,0.271299,0.462599
"technician","secondary",0,0.094107,0.000000,0.000000,0.904331,0.434572
"unemployed","secondary",0,0.618969,0.000000,0.000000,0.180866,0.425431
"blue","secondary",0,0.137764,0.000000,0.000000,0.180866,0.446451
"entrepreneur","tertiary",1,0.674269,0.000000,0.000000,0.090433,0.436707
"management","tertiary",0,0.130973,0.000000,0.000000,0.180866,0.496591
"admin","tertiary",0,0.260976,0.000000,0.000000,1.000000,0.474258
"retired","secondary",0,0.343440,0.000000,0.000000,0.180866,0.427566
"blue","secondary",0,0.163959,0.000000,0.000000,0.180866,0.442126
"services","secondary",0,0.243513,0.000000,0.000000,0.180866,0.725728
"management","tertiary",1,0.741210,0.000000,0.000000,0.271299,0.425486
"entrepreneur","secondary",0,0.243513,0.000000,0.000000,0.180866,0.644386
"housemaid","primary",0,0.022314,0.000000,0.000000,1.000000,0.475845
"technician","tertiary",0,0.117391,0.000000,0.000000,0.180866,0.426307
"admin","tertiary",0,0.097017,0.000000,0.000000,0.180866,0.480991
"blue","secondary",0,0.178511,0.000000,0.000000,0.452165,0.425431
"admin","secondary",0,0.174631,0.000000,0.000000,0.542598,0.439170
"self","tertiary",0,0.146496,0.000000,0.000000,0.271299,0.434518
"blue","secondary",0,0.126122,0.000000,0.000000,0.180866,0.427018
"management","tertiary",0,0.291051,0.000000,0.000000,0.361732,0.443878
"management","tertiary",0,0.067912,0.000000,0.000000,0.452165,0.432164
"admin","secondary",0,0.065972,0.000000,0.000000,0.904331,0.441031
"blue","secondary",0,0.136794,0.000000,0.000000,0.271299,0.489749
"services","secondary",0,0.126122,0.000000,0.000000,0.180866,0.401510
"management","tertiary",0,0.072763,0.000000,0.000000,0.361732,0.425431
"management","tertiary",0,0.059180,0.000000,0.000000,0.180866,0.429865
"technician","secondary",0,0.092166,0.000000,0.000000,0.180866,0.430138
"unemployed","tertiary",0,1.000000,0.000000,0.000000,0.452165,0.425431
"technician","secondary",1,0.345381,0.000000,0.000000,0.271299,0.452198
"admin","primary",0,0.130003,0.000000,0.000000,0.090433,0.447983
"blue","secondary",0,0.301723,0.000000,0.000000,0.271299,0.409666
"admin","secondary",0,0.152317,0.000000,0.000000,0.271299,0.467525
"housemaid","secondary",0,0.086345,0.000000,0.000000,0.090433,0.407969
"management","tertiary",0,0.231871,0.000000,0.000000,0.271299,0.427456
"housemaid","primary",1,1.000000,0.000000,0.000000,0.723464,0.429701
"management","secondary",0,0.113510,0.000000,0.000000,1.000000,0.422037
"technician","tertiary",0,0.117391,0.000000,0.000000,0.180866,0.531569
"housemaid","primary",1,0.654865,0.000000,0.000000,0.180866,0.563263
"technician","tertiary",0,0.321126,0.000000,0.000000,0.271299,0.530694
"admin","secondary",0,0.099928,0.000000,0.000000,0.633031,0.572240
"management","tertiary",0,0.223139,0.000000,0.000000,0.180866,0.444371
"self","tertiary",0,0.097017,0.000000,0.000000,0.361732,0.425431
"services","secondary",0,0.186273,0.000000,0.000000,0.180866,0.447162
"blue","primary",0,0.759644,0.000000,0.000000,0.180866,0.425540
"technician","tertiary",0,0.084405,0.000000,0.000000,0.180866,0.435503
"services","secondary",0,0.285230,0.000000,0.000000,0.180866,0.478637
"management","tertiary",0,0.093136,0.000000,0.000000,0.452165,0.430303
"admin","secondary",0,0.089256,0.000000,0.000000,0.180866,0.518760
"services","secondary",0,0.052389,0.000000,0.000000,0.994764,0.425431
"services","secondary",0,0.166869,0.000000,0.000000,1.000000,0.424829
"technician","tertiary",0,0.054330,0.000000,0.000000,0.723464,0.365273
"management","tertiary",0,0.179482,0.000000,0.000000,0.271299,0.427347
"management","tertiary",0,0.190153,0.000000,0.000000,0.180866,0.425431
"admin","secondary",0,0.382247,0.000000,0.000000,1.000000,0.438021
"housemaid","primary",0,0.071793,0.000000,0.000000,0.452165,0.498617
"admin","secondary",1,0.758673,0.000000,0.000000,0.633031,0.446122
"blue","secondary",0,0.331798,0.000000,0.000000,0.452165,0.537481
"management","secondary",0,0.146496,0.000000,0.000000,0.813898,0.443002
"housemaid","primary",0,0.371575,0.000000,0.000000,0.542598,0.440922
"management","secondary",0,0.241572,0.000000,0.000000,0.180866,0.425431
"technician","secondary",0,0.090226,0.000000,0.000000,0.271299,0.426690
"management","tertiary",0,0.130003,0.000000,0.000000,1.000000,0.448585
"blue","primary",0,0.208587,0.000000,0.000000,0.180866,0.413991
"admin","tertiary",0,0.058210,0.000000,0.000000,0.633031,0.472999
"blue","secondary",0,0.182392,0.000000,0.000000,0.180866,0.447053
"management","tertiary",0,0.080524,0.000000,0.000000,0.271299,0.434189
"blue","secondary",0,0.085375,0.000000,0.000000,0.180866,0.425869
"unemployed","tertiary",0,0.181422,0.000000,0.000000,0.180866,0.433313
"blue","primary",0,0.212467,0.000000,0.000000,0.361732,0.459916
"self","tertiary",0,0.081494,0.000000,0.000000,0.271299,0.462653
"services","secondary",0,0.074703,0.000000,0.000000,0.361732,0.466047
"services","secondary",0,0.020374,0.000000,0.000000,1.000000,0.426143
"self","tertiary",0,0.155227,0.000000,0.000000,0.271299,0.428168
"management","tertiary",0,0.059180,0.000000,0.000000,0.271299,0.430303
"retired","secondary",0,0.201795,0.000000,0.000000,0.180866,0.655005
"management","secondary",0,0.081494,0.000000,0.000000,0.090433,0.474696
"admin","secondary",0,0.095077,0.000000,0.000000,1.000000,0.444316
"technician","secondary",1,0.933304,0.000000,0.000000,0.271299,0.446834
"technician","secondary",0,0.101868,0.000000,0.000000,0.904331,0.353066
"unemployed","tertiary",0,0.206646,0.000000,0.000000,0.542598,0.471740
"blue","secondary",0,0.161048,0.000000,0.000000,0.271299,0.721787
"services","secondary",0,0.107689,0.000000,0.000000,0.633031,0.446943
"unemployed","secondary",1,0.466652,0.000000,0.000000,0.180866,0.417549
"services","secondary",0,0.102838,0.000000,0.000000,0.452165,0.618987
"blue","primary",0,0.097987,0.000000,0.000000,0.452165,0.507539
"services","secondary",0,0.072763,0.000000,0.000000,1.000000,0.463420
"admin","secondary",0,0.072763,0.000000,0.000000,0.180866,0.446998
"admin","secondary",0,0.054330,0.000000,0.000000,0.271299,0.438787
"blue","secondary",0,0.255155,0.000000,0.000000,0.271299,0.460683
"technician","tertiary",0,0.023284,0.000000,0.000000,1.000000,0.608094
"admin","secondary",0,0.395830,0.000000,0.000000,0.633031,0.425431
"management","tertiary",0,0.021344,0.000000,0.000000,1.000000,0.426033
"services","secondary",0,0.033956,0.000000,0.000000,0.452165,0.425431
"admin","secondary",0,0.014553,0.000000,0.000000,1.000000,0.431781
"admin","secondary",0,0.012612,0.000000,0.000000,0.904331,0.429263
"management","tertiary",0,0.078584,0.000000,0.000000,0.994764,1.000000
"management","tertiary",0,0.078584,0.000000,0.000000,0.542598,0.531515
"management","tertiary",0,0.422024,0.000000,0.000000,0.452165,0.462106
"entrepreneur","tertiary",0,0.057240,0.000000,0.000000,0.452165,1.000000
"blue","secondary",0,0.169780,0.000000,0.000000,0.452165,0.465171
"services","tertiary",0,0.145526,0.000000,0.000000,0.180866,0.752769
"technician","secondary",0,0.041717,0.000000,0.000000,0.361732,0.736402
"management","tertiary",0,0.050449,0.000000,0.000000,0.633031,0.425431
"management","secondary",0,0.081494,0.000000,0.000000,0.452165,0.436817
"management","secondary",0,0.065001,0.000000,0.000000,0.633031,0.428223
"management","tertiary",0,0.082465,0.000000,0.000000,0.271299,0.425431
"unemployed","primary",0,0.077614,0.000000,0.000000,0.904331,0.442455
"management","tertiary",0,0.130003,0.000000,0.000000,0.361732,0.429920
"admin","secondary",0,0.032986,0.000000,0.000000,0.180866,0.534689
"management","secondary",0,0.084405,0.000000,0.000000,0.633031,0.486410
"management","tertiary",0,0.148436,0.000000,0.000000,0.452165,0.991813
"services","secondary",0,0.292021,0.000000,0.000000,0.542598,0.538247
"blue","primary",0,0.044628,0.000000,0.000000,1.000000,0.429810
"retired","tertiary",0,0.066942,0.000000,0.000000,0.542598,0.436433
"management","secondary",0,0.274558,0.000000,0.000000,1.000000,0.487724
"technician","secondary",0,0.042688,0.000000,0.000000,1.000000,0.425431
"technician","secondary",0,0.597625,0.000000,0.000000,0.180866,0.590906
"admin","secondary",0,0.243513,0.000000,0.000000,0.180866,0.454224
"blue","primary",0,0.066942,0.000000,0.000000,0.633031,0.666227
"blue","primary",0,0.110599,0.000000,0.000000,0.542598,0.470098
"services","secondary",0,0.155227,0.000000,0.000000,0.361732,0.425431
"admin","secondary",0,0.160078,0.000000,0.000000,0.271299,0.444699
"technician","secondary",0,0.012612,0.000000,0.000000,0.180866,0.425431
"self","tertiary",0,0.630611,0.000000,0.000000,1.000000,0.425431
"blue","secondary",0,1.000000,0.000000,0.000000,0.361732,0.448257
"retired","secondary",0,0.076643,0.000000,0.000000,0.271299,0.437692
"retired","primary",0,0.170750,0.000000,0.000000,0.361732,0.431890
"admin","secondary",0,0.010672,0.000000,0.000000,0.904331,0.451870
"technician","secondary",0,0.169780,0.000000,0.000000,0.271299,0.434244
"admin","tertiary",0,0.095077,0.000000,0.000000,0.361732,0.491610
"entrepreneur","secondary",0,0.121271,0.000000,0.000000,0.542598,0.447545
"management","tertiary",0,0.010672,0.000000,0.000000,1.000000,0.428004
"blue","primary",0,0.004851,0.000000,0.000000,1.000000,0.425431
"entrepreneur","tertiary",0,0.007761,0.000000,0.000000,1.000000,0.514984
"management","tertiary",0,0.011642,0.000000,0.000000,1.000000,0.446505
"self","tertiary",1,0.787779,0.000000,0.000000,0.180866,0.493307
"technician","tertiary",0,0.022314,0.000000,0.000000,0.271299,0.795629
"management","tertiary",0,0.047538,0.000000,0.000000,0.180866,0.525986
"admin","secondary",0,0.126122,0.000000,0.000000,0.271299,0.635737
"admin","secondary",0,0.144555,0.000000,0.000000,0.271299,0.440320
"management","tertiary",0,0.023284,0.000000,0.000000,0.271299,0.425431
"technician","tertiary",0,0.065972,0.000000,0.000000,0.180866,0.395106
"blue","primary",0,0.106719,0.000000,0.000000,0.271299,0.422147
"management","tertiary",0,0.452100,0.000000,0.000000,0.271299,0.487778
"blue","primary",0,0.084405,0.000000,0.000000,0.271299,0.428879
"admin","secondary",0,0.501578,0.000000,0.000000,0.271299,0.436050
"housemaid","tertiary",0,0.339560,0.000000,0.000000,0.271299,0.492541
"management","tertiary",0,0.893527,0.000000,0.000000,0.271299,0.675423
"retired","primary",0,0.210527,0.000000,0.000000,0.271299,0.512520
"blue","primary",1,0.611207,0.000000,0.000000,0.452165,0.523523
"unemployed","tertiary",0,0.078584,0.000000,0.000000,0.452165,0.428934
"management","tertiary",0,0.082465,0.000000,0.000000,0.271299,0.428825
"admin","secondary",0,0.110599,0.000000,0.000000,0.633031,0.470098
"services","secondary",0,0.053359,0.000000,0.000000,0.452165,0.518158
"blue","secondary",0,0.027165,0.000000,0.000000,0.090433,0.427456
"blue","primary",0,0.200825,0.000000,0.000000,0.271299,0.473601
"entrepreneur","primary",0,0.391949,0.000000,0.000000,0.090433,0.428825
"services","secondary",0,0.072763,0.000000,0.000000,0.090433,0.427730
"blue","tertiary",1,1.000000,0.000000,0.000000,1.000000,0.550454
"technician","secondary",1,1.000000,0.000000,0.000000,0.361732,0.439882
"technician","tertiary",0,0.225080,0.000000,0.000000,0.090433,0.463146
"management","tertiary",0,0.184332,0.000000,0.000000,0.090433,0.435229
"blue","secondary",0,0.035896,0.000000,0.000000,0.271299,0.399321
"technician","secondary",0,0.089256,0.000000,0.000000,0.090433,0.463912
"admin","secondary",0,0.372546,0.000000,0.000000,0.271299,0.446067
"technician","secondary",0,0.311425,0.000000,0.000000,0.090433,0.508524
"management","tertiary",0,0.029105,0.000000,0.000000,1.000000,0.404575
"technician","tertiary",0,0.017463,0.000000,0.000000,0.813898,0.425814
"blue","secondary",0,0.382247,0.000000,0.000000,0.090433,0.533157
"admin","tertiary",0,0.437547,0.000000,0.000000,0.090433,0.460135
"entrepreneur","tertiary",0,0.113510,0.000000,0.000000,0.090433,0.426964
"blue","secondary",0,0.084405,0.000000,0.000000,0.090433,0.473054
"blue","secondary",0,0.200825,0.000000,0.000000,0.090433,0.466485
"entrepreneur","tertiary",0,0.190153,0.000000,0.000000,0.090433,0.479732
"technician","primary",0,0.190153,0.000000,0.000000,0.090433,0.454880
"technician","secondary",0,0.400680,0.000000,0.000000,0.090433,0.483618
"blue","primary",0,0.014553,0.000000,0.000000,1.000000,0.433806
"services","secondary",0,0.078584,0.000000,0.000000,0.361732,0.432219
"technician","secondary",0,0.121271,0.000000,0.000000,0.452165,0.469167
"management","tertiary",0,0.526803,0.000000,0.000000,0.090433,0.678160
"self","secondary",0,0.013582,0.000000,0.000000,1.000000,0.425431
