duration,pdays,previous,campaign,balance,job,education,y
99,-1,0,2,644,management,tertiary,0
57,-1,0,2,15,self,primary,0
101,-1,0,5,0,management,secondary,0
72,-1,0,4,5665,management,tertiary,0
104,-1,0,4,3843,retired,tertiary,0
210,-1,0,3,756,technician,secondary,0
213,-1,0,4,699,technician,tertiary,0
384,-1,0,6,131,management,tertiary,1
273,-1,0,2,0,retired,tertiary,0
95,-1,0,2,11797,management,tertiary,0
70,-1,0,2,7567,technician,secondary,0
71,-1,0,2,235,blue,secondary,0
97,-1,0,2,1463,technician,tertiary,0
237,-1,0,2,0,housemaid,primary,0
116,-1,0,2,370,technician,tertiary,0
72,-1,0,4,614,technician,tertiary,0
170,-1,0,4,2421,self,tertiary,0
217,-1,0,2,2123,management,tertiary,0
169,-1,0,2,361,management,tertiary,0
97,-1,0,2,112,services,secondary,0
79,-1,0,6,0,blue,primary,0
119,-1,0,2,15,management,tertiary,0
86,-1,0,2,272,technician,tertiary,0
56,-1,0,4,500,management,tertiary,0
149,-1,0,4,5455,technician,secondary,0
246,-1,0,2,1763,technician,secondary,0
155,-1,0,2,0,management,tertiary,0
139,-1,0,2,-11,technician,secondary,0
160,-1,0,2,159,technician,secondary,0
356,-1,0,2,4520,blue,primary,0
135,-1,0,2,448,management,tertiary,0
135,-1,0,2,3184,technician,secondary,0
309,-1,0,2,0,technician,secondary,0
53,-1,0,4,942,self,secondary,0
250,-1,0,4,997,retired,secondary,0
545,-1,0,2,4889,management,tertiary,1
316,-1,0,2,259,technician,secondary,0
168,-1,0,2,1242,services,secondary,0
230,-1,0,2,518,management,tertiary,0
72,-1,0,2,209,blue,tertiary,0
204,-1,0,9,1260,self,tertiary,0
61,-1,0,2,1532,technician,secondary,0
52,-1,0,4,1780,technician,tertiary,0
242,-1,0,2,-2,management,tertiary,0
194,-1,0,2,54,technician,secondary,0
111,-1,0,2,-292,management,tertiary,0
90,-1,0,2,-209,housemaid,primary,0
231,-1,0,2,1210,retired,secondary,0
126,-1,0,4,5521,self,primary,0
317,-1,0,2,2388,blue,primary,0
285,-1,0,2,3470,technician,secondary,0
105,-1,0,2,1148,management,secondary,0
228,-1,0,2,214,technician,secondary,0
76,-1,0,2,901,management,tertiary,0
149,-1,0,2,1569,technician,secondary,0
331,-1,0,2,0,management,tertiary,0
86,-1,0,2,246,management,tertiary,0
80,-1,0,2,1804,admin,secondary,0
209,-1,0,2,7876,technician,secondary,0
1070,-1,0,2,1120,management,tertiary,1
610,-1,0,4,2785,housemaid,primary,1
144,-1,0,2,834,housemaid,tertiary,0
140,-1,0,2,3194,technician,tertiary,0
96,-1,0,2,671,technician,secondary,0
139,-1,0,4,159,technician,secondary,0
51,-1,0,4,23917,self,tertiary,0
601,-1,0,2,2190,management,tertiary,0
152,-1,0,6,-240,retired,secondary,0
699,-1,0,7,0,management,tertiary,1
255,-1,0,15,344,admin,secondary,0
591,-1,0,4,416,technician,tertiary,0
225,-1,0,4,754,blue,primary,0
65,-1,0,4,1045,technician,tertiary,0
53,-1,0,5,4040,blue,primary,0
102,-1,0,4,1869,housemaid,primary,0
389,-1,0,4,3465,technician,tertiary,0
176,-1,0,4,751,blue,secondary,0
917,-1,0,4,43,management,tertiary,1
104,-1,0,4,1364,unemployed,tertiary,0
36,-1,0,4,1666,management,tertiary,0
247,-1,0,4,172,retired,primary,0
104,-1,0,13,113,blue,tertiary,0
55,-1,0,5,4495,management,tertiary,0
272,-1,0,4,3096,technician,secondary,0
1099,-1,0,4,116,housemaid,secondary,0
331,-1,0,7,801,admin,tertiary,0
79,-1,0,4,540,management,tertiary,0
108,-1,0,4,548,technician,tertiary,0
111,-1,0,2,1780,housemaid,tertiary,0
83,-1,0,6,379,management,tertiary,0
79,-1,0,6,8,blue,tertiary,0
177,-1,0,2,0,technician,secondary,0
146,-1,0,2,4123,management,tertiary,0
104,-1,0,4,752,management,tertiary,0
165,-1,0,6,917,technician,tertiary,0
103,-1,0,6,223,entrepreneur,secondary,0
145,-1,0,4,370,technician,secondary,0
194,-1,0,6,856,blue,primary,0
68,-1,0,4,0,technician,tertiary,0
189,-1,0,2,578,housemaid,primary,0
744,-1,0,2,11835,management,secondary,1
185,-1,0,2,1980,retired,secondary,0
163,-1,0,2,300,technician,tertiary,0
608,-1,0,2,0,management,tertiary,1
214,-1,0,2,741,management,tertiary,0
33,-1,0,2,416,management,tertiary,0
105,-1,0,2,256,technician,secondary,0
121,-1,0,2,889,management,tertiary,0
80,-1,0,10,1,services,secondary,0
211,-1,0,6,2703,services,secondary,0
566,-1,0,2,0,retired,primary,0
182,-1,0,2,498,management,tertiary,0
317,-1,0,2,653,services,secondary,0
370,-1,0,4,2960,management,tertiary,0
232,-1,0,4,24,management,secondary,0
120,-1,0,4,108,services,secondary,0
134,-1,0,4,3723,technician,secondary,0
63,-1,0,6,410,technician,secondary,0
103,-1,0,15,149,technician,secondary,0
69,-1,0,4,725,management,tertiary,0
1141,-1,0,4,215,management,secondary,1
378,-1,0,4,299,management,tertiary,0
135,-1,0,6,794,blue,secondary,0
734,-1,0,4,456,management,secondary,1
153,-1,0,4,134,technician,secondary,0
121,-1,0,5,217,self,tertiary,0
133,-1,0,6,1127,technician,tertiary,0
262,-1,0,4,1512,blue,primary,0
1238,-1,0,1,2018,management,secondary,1
149,-1,0,2,28,housemaid,secondary,0
382,-1,0,3,999,technician,secondary,0
55,-1,0,4,32,technician,secondary,0
383,-1,0,3,421,management,tertiary,0
280,-1,0,3,-681,technician,tertiary,0
93,-1,0,2,1273,management,tertiary,0
76,-1,0,7,713,management,tertiary,0
121,-1,0,3,569,management,tertiary,0
176,-1,0,3,982,self,tertiary,0
187,-1,0,4,0,management,tertiary,0
246,-1,0,3,112,management,secondary,0
107,-1,0,1,13834,retired,secondary,0
132,-1,0,1,353,technician,secondary,0
109,-1,0,1,22,technician,tertiary,0
381,-1,0,4,1191,management,tertiary,0
445,-1,0,1,4945,management,tertiary,0
129,-1,0,1,4186,technician,secondary,0
71,-1,0,3,206,services,primary,0
80,-1,0,10,289,technician,secondary,0
720,-1,0,1,0,management,secondary,1
227,-1,0,1,-1980,management,tertiary,0
161,-1,0,1,2784,technician,tertiary,0
64,-1,0,1,187,management,tertiary,0
238,-1,0,1,741,technician,tertiary,0
173,-1,0,1,111,admin,secondary,0
90,-1,0,3,1166,technician,secondary,0
139,-1,0,8,914,blue,primary,0
549,-1,0,1,2672,management,tertiary,0
265,-1,0,4,271,self,tertiary,0
67,-1,0,1,1100,technician,tertiary,0
379,-1,0,3,1086,management,tertiary,0
126,-1,0,2,8538,technician,secondary,0
429,-1,0,7,-204,blue,secondary,0
117,-1,0,3,2586,technician,tertiary,0
933,-1,0,1,4,technician,secondary,1
77,-1,0,1,-13,retired,primary,0
221,-1,0,3,1208,management,tertiary,0
149,-1,0,2,4459,technician,tertiary,0
148,-1,0,3,-3,technician,tertiary,0
149,-1,0,3,7742,admin,secondary,0
80,-1,0,3,3832,housemaid,secondary,0
214,-1,0,5,825,management,tertiary,0
248,-1,0,3,4676,technician,secondary,0
132,-1,0,5,6493,management,tertiary,0
240,-1,0,5,443,technician,tertiary,0
385,-1,0,3,543,technician,tertiary,0
249,-1,0,5,1882,management,tertiary,0
200,-1,0,4,223,unemployed,secondary,0
104,-1,0,4,2,technician,secondary,0
124,-1,0,7,2411,management,secondary,0
117,-1,0,3,3739,management,tertiary,0
312,-1,0,3,762,self,secondary,0
271,-1,0,3,24,services,secondary,0
157,-1,0,3,4594,management,tertiary,0
1144,-1,0,3,1434,management,tertiary,0
485,-1,0,5,290,technician,tertiary,0
67,-1,0,7,476,services,secondary,0
108,-1,0,5,478,technician,secondary,0
293,-1,0,5,-71,retired,secondary,0
345,-1,0,3,8351,technician,tertiary,0
72,-1,0,5,0,blue,primary,0
101,-1,0,5,1161,management,tertiary,0
304,-1,0,4,2639,self,primary,0
663,-1,0,3,541,blue,primary,1
95,-1,0,4,8,management,tertiary,0
268,-1,0,3,487,technician,secondary,0
133,-1,0,5,30,technician,secondary,0
339,-1,0,3,1785,self,secondary,0
57,-1,0,3,519,management,tertiary,0
209,-1,0,2,5287,technician,secondary,0
94,-1,0,3,3426,management,tertiary,0
1242,-1,0,5,0,management,tertiary,1
862,-1,0,11,1296,retired,tertiary,0
236,-1,0,3,2120,services,secondary,0
230,-1,0,3,3663,technician,secondary,0
444,-1,0,3,354,technician,secondary,1
239,-1,0,3,5219,retired,secondary,0
418,-1,0,5,719,blue,primary,1
249,-1,0,5,0,technician,tertiary,0
277,-1,0,3,111,self,secondary,0
1687,-1,0,9,9609,services,secondary,0
231,-1,0,5,14093,blue,secondary,0
481,-1,0,2,863,management,tertiary,0
277,-1,0,5,451,retired,secondary,0
101,-1,0,3,1054,management,tertiary,0
295,-1,0,3,12,technician,secondary,0
247,-1,0,1,3927,technician,secondary,0
164,-1,0,1,1301,blue,primary,0
270,-1,0,1,11,retired,secondary,0
1080,-1,0,3,828,management,tertiary,1
220,-1,0,1,-267,technician,tertiary,0
159,-1,0,3,2657,management,tertiary,0
217,-1,0,1,4782,management,tertiary,0
40,-1,0,5,412,management,tertiary,0
179,-1,0,4,15088,self,tertiary,0
1504,-1,0,2,433,technician,secondary,0
85,-1,0,5,1859,management,tertiary,0
48,-1,0,9,6753,blue,primary,0
342,-1,0,3,1039,technician,tertiary,0
566,-1,0,7,335,self,secondary,0
356,-1,0,1,989,technician,secondary,0
159,-1,0,1,715,management,tertiary,0
1015,-1,0,1,-61,management,tertiary,0
479,-1,0,1,2787,blue,secondary,1
226,-1,0,8,1716,technician,secondary,0
91,-1,0,4,636,admin,secondary,0
154,-1,0,2,115,management,tertiary,0
101,-1,0,2,3362,housemaid,tertiary,0
509,-1,0,2,3656,technician,secondary,0
161,-1,0,6,1568,technician,secondary,0
645,-1,0,2,2551,unemployed,secondary,1
204,-1,0,2,948,management,tertiary,0
64,-1,0,9,37,management,tertiary,0
506,-1,0,2,2722,retired,secondary,1
80,-1,0,8,-12,retired,primary,0
219,-1,0,4,764,retired,secondary,0
96,-1,0,2,52,technician,secondary,0
246,-1,0,2,826,technician,secondary,0
92,-1,0,2,171,management,tertiary,0
150,-1,0,2,2395,blue,secondary,0
359,-1,0,2,1535,admin,secondary,0
72,-1,0,2,685,management,tertiary,0
138,-1,0,2,482,technician,secondary,0
614,-1,0,2,-113,retired,secondary,0
327,-1,0,2,4,self,primary,0
144,-1,0,2,1280,blue,primary,0
56,-1,0,2,0,technician,secondary,0
106,-1,0,2,3020,management,tertiary,0
75,-1,0,2,-336,management,tertiary,0
348,-1,0,2,30,management,tertiary,0
132,-1,0,2,0,management,secondary,0
191,-1,0,2,855,management,tertiary,0
99,-1,0,2,646,management,tertiary,0
428,-1,0,2,1103,self,secondary,0
82,-1,0,2,123,management,tertiary,0
172,-1,0,2,980,technician,tertiary,0
127,-1,0,2,5904,management,tertiary,0
768,-1,0,2,1880,management,secondary,1
72,-1,0,2,317,management,tertiary,0
185,-1,0,2,-880,entrepreneur,secondary,0
140,-1,0,2,297,technician,secondary,0
1134,-1,0,2,2112,blue,primary,1
76,-1,0,2,300,admin,secondary,0
81,-1,0,4,212,housemaid,primary,0
91,-1,0,2,0,housemaid,secondary,0
138,-1,0,2,573,management,tertiary,0
111,-1,0,2,220,management,tertiary,0
120,-1,0,2,100,management,tertiary,0
143,-1,0,2,1383,management,tertiary,0
64,-1,0,2,5942,management,tertiary,0
117,-1,0,2,1050,housemaid,secondary,0
178,-1,0,4,1575,management,tertiary,0
158,-1,0,2,1622,management,tertiary,0
51,-1,0,4,0,technician,secondary,0
235,-1,0,2,3533,unemployed,secondary,0
256,-1,0,2,94,retired,primary,0
364,-1,0,2,7560,retired,secondary,0
1282,-1,0,6,874,management,tertiary,1
138,-1,0,2,0,management,secondary,0
68,-1,0,2,1009,management,tertiary,0
58,-1,0,4,827,technician,secondary,0
96,-1,0,5,74,management,tertiary,0
234,-1,0,2,562,housemaid,primary,0
237,-1,0,2,172,blue,secondary,0
181,-1,0,2,100,management,tertiary,0
106,-1,0,2,0,management,tertiary,0
110,-1,0,3,1463,technician,secondary,0
117,-1,0,9,1269,self,secondary,0
122,-1,0,2,419,management,tertiary,0
52,-1,0,2,67,management,tertiary,0
126,-1,0,2,1659,technician,secondary,0
95,-1,0,8,362,management,tertiary,0
73,-1,0,2,700,technician,secondary,0
365,-1,0,2,2192,blue,primary,0
63,-1,0,2,553,management,tertiary,0
250,-1,0,2,1913,management,secondary,0
213,-1,0,2,279,technician,secondary,0
126,-1,0,2,2757,management,tertiary,0
63,-1,0,2,3616,retired,tertiary,0
68,-1,0,2,586,services,primary,0
74,-1,0,2,1472,retired,primary,0
29,-1,0,4,24,management,secondary,0
147,-1,0,2,353,technician,secondary,0
867,-1,0,2,418,blue,secondary,0
117,-1,0,2,-777,technician,secondary,0
139,-1,0,2,2419,management,tertiary,0
971,-1,0,2,2667,management,tertiary,1
105,-1,0,2,8304,management,tertiary,0
196,-1,0,2,12409,management,tertiary,0
105,-1,0,2,5,technician,secondary,0
193,-1,0,3,478,management,tertiary,0
220,-1,0,4,-253,management,tertiary,0
227,-1,0,2,8138,technician,tertiary,0
130,-1,0,2,438,technician,tertiary,0
256,-1,0,9,27,technician,secondary,0
232,-1,0,5,0,unemployed,tertiary,0
95,-1,0,2,2781,management,tertiary,0
80,-1,0,2,443,management,tertiary,0
101,-1,0,3,277,management,tertiary,0
138,-1,0,4,554,management,tertiary,0
148,-1,0,4,557,management,tertiary,0
396,-1,0,3,871,unemployed,secondary,1
174,-1,0,4,328,blue,primary,0
603,-1,0,3,2347,admin,secondary,0
69,-1,0,4,77,management,tertiary,0
87,-1,0,4,4044,management,tertiary,0
100,-1,0,6,19213,admin,secondary,0
138,-1,0,2,0,management,tertiary,0
155,-1,0,2,-114,technician,secondary,0
123,-1,0,2,8449,admin,secondary,0
338,-1,0,2,5907,technician,tertiary,0
104,-1,0,2,2481,technician,secondary,0
507,-1,0,2,850,management,secondary,1
85,-1,0,4,614,self,primary,0
177,-1,0,2,1836,management,tertiary,0
88,-1,0,2,1038,management,tertiary,0
150,-1,0,2,-1,management,tertiary,0
179,-1,0,6,1067,technician,secondary,0
137,-1,0,2,329,technician,secondary,0
105,-1,0,2,281,technician,secondary,0
126,-1,0,3,759,unemployed,secondary,0
241,-1,0,2,368,management,tertiary,0
130,-1,0,2,-672,management,tertiary,0
603,-1,0,2,-526,management,tertiary,0
66,-1,0,2,0,retired,primary,0
109,-1,0,2,2024,technician,tertiary,0
439,-1,0,4,3243,technician,secondary,1
217,-1,0,6,1986,technician,secondary,0
107,-1,0,2,2835,management,tertiary,0
252,-1,0,2,3508,management,tertiary,0
143,-1,0,2,11563,management,tertiary,0
73,-1,0,2,1951,blue,primary,0
254,-1,0,2,544,housemaid,tertiary,0
61,-1,0,2,1504,management,tertiary,0
238,-1,0,6,350,management,tertiary,0
73,-1,0,2,2269,blue,primary,0
80,-1,0,4,53,management,tertiary,0
197,-1,0,4,897,housemaid,tertiary,0
111,-1,0,4,1466,management,tertiary,0
171,-1,0,2,59,self,tertiary,0
436,-1,0,4,1399,management,tertiary,0
119,-1,0,2,0,management,tertiary,0
129,-1,0,4,1368,management,secondary,0
152,-1,0,2,148,management,tertiary,0
131,-1,0,2,-136,technician,secondary,0
150,-1,0,4,86,management,tertiary,0
128,-1,0,2,273,blue,primary,0
56,-1,0,2,1411,management,tertiary,0
64,-1,0,2,0,self,secondary,0
108,-1,0,2,396,management,secondary,0
84,-1,0,2,3241,technician,secondary,0
157,-1,0,6,6004,blue,secondary,0
384,-1,0,2,23919,technician,tertiary,0
312,-1,0,6,894,management,tertiary,0
388,-1,0,2,-1854,management,secondary,0
144,-1,0,4,117,unemployed,secondary,0
231,-1,0,4,108,management,tertiary,0
180,-1,0,2,382,technician,secondary,0
205,-1,0,2,1146,management,tertiary,0
163,-1,0,2,93,housemaid,primary,0
121,-1,0,2,25,housemaid,primary,0
865,-1,0,2,8897,management,tertiary,1
1103,-1,0,2,508,technician,tertiary,1
370,-1,0,2,190,technician,secondary,0
106,-1,0,2,2714,retired,secondary,0
173,-1,0,2,1631,technician,secondary,0
201,-1,0,4,579,management,tertiary,0
234,-1,0,4,720,technician,tertiary,0
191,-1,0,7,940,technician,tertiary,0
433,-1,0,3,4089,technician,tertiary,0
1181,-1,0,4,548,self,secondary,1
92,-1,0,4,175,technician,secondary,0
1133,-1,0,4,1567,management,tertiary,1
76,-1,0,4,209,housemaid,primary,0
91,-1,0,4,812,management,tertiary,0
536,-1,0,4,362,admin,secondary,0
398,-1,0,4,658,technician,secondary,0
104,-1,0,8,432,technician,tertiary,0
884,-1,0,4,4751,management,tertiary,1
1650,-1,0,16,134,management,tertiary,0
149,-1,0,7,2552,admin,tertiary,0
297,-1,0,3,0,self,secondary,0
193,-1,0,4,106,technician,secondary,0
127,-1,0,4,1849,blue,primary,0
72,-1,0,4,23,technician,tertiary,0
58,-1,0,4,487,self,secondary,0
926,-1,0,4,1478,technician,secondary,1
117,-1,0,2,157,management,tertiary,0
359,-1,0,2,350,management,tertiary,0
117,-1,0,4,0,self,tertiary,0
254,-1,0,2,1424,management,tertiary,0
121,-1,0,2,2296,management,tertiary,0
226,-1,0,4,1511,management,tertiary,0
355,-1,0,4,711,admin,secondary,0
587,-1,0,2,12,technician,secondary,1
111,-1,0,4,434,management,tertiary,0
139,-1,0,6,131,technician,tertiary,0
83,-1,0,4,1071,management,tertiary,0
632,-1,0,6,7586,retired,tertiary,0
186,-1,0,2,426,blue,secondary,0
112,-1,0,4,222,management,tertiary,0
225,-1,0,4,1456,blue,primary,0
253,-1,0,2,842,blue,secondary,0
112,-1,0,2,1011,blue,secondary,0
284,-1,0,2,1514,management,tertiary,0
306,-1,0,2,3473,management,tertiary,0
696,-1,0,2,128,blue,primary,1
66,-1,0,4,1141,retired,tertiary,0
192,-1,0,4,596,management,tertiary,0
105,-1,0,6,496,management,tertiary,0
114,-1,0,4,43,admin,secondary,0
105,-1,0,4,1627,management,tertiary,0
578,-1,0,4,67,management,tertiary,0
116,-1,0,4,0,retired,tertiary,0
464,-1,0,4,566,retired,secondary,0
142,-1,0,2,1325,technician,tertiary,0
187,-1,0,2,388,blue,secondary,0
134,-1,0,6,53,management,tertiary,0
338,-1,0,2,1072,technician,tertiary,0
158,-1,0,2,1579,services,secondary,0
645,-1,0,8,553,blue,secondary,1
246,-1,0,6,258,management,tertiary,0
473,-1,0,6,1694,unemployed,secondary,1
304,-1,0,12,8553,management,tertiary,0
559,-1,0,4,408,blue,primary,1
1092,-1,0,5,1223,management,tertiary,1
174,-1,0,1,599,self,tertiary,0
453,-1,0,3,1858,management,tertiary,1
127,-1,0,1,286,management,secondary,0
128,-1,0,8,1173,blue,primary,0
1344,-1,0,7,208,technician,tertiary,1
127,-1,0,1,297,management,tertiary,0
218,-1,0,5,2278,management,tertiary,0
178,-1,0,1,3679,management,tertiary,0
1307,-1,0,4,520,management,tertiary,1
153,-1,0,4,27,services,secondary,0
1344,-1,0,1,271,management,tertiary,1
168,-1,0,5,153,management,tertiary,0
264,-1,0,3,1289,management,tertiary,0
213,-1,0,3,250,technician,tertiary,0
111,-1,0,3,36,technician,tertiary,0
978,-1,0,1,87,management,tertiary,1
781,-1,0,5,9634,management,tertiary,0
588,-1,0,3,545,technician,tertiary,0
145,-1,0,11,4943,admin,secondary,0
50,-1,0,5,1659,blue,primary,0
432,-1,0,3,4396,management,secondary,1
454,-1,0,3,391,management,tertiary,0
1613,-1,0,1,568,technician,secondary,1
141,-1,0,5,11431,technician,secondary,0
439,-1,0,4,2414,management,tertiary,0
141,-1,0,3,278,retired,secondary,0
136,-1,0,3,528,admin,tertiary,0
260,-1,0,3,519,management,tertiary,0
864,-1,0,3,570,blue,primary,0
645,-1,0,3,3020,blue,primary,0
474,-1,0,2,1240,management,tertiary,0
216,-1,0,5,424,management,secondary,0
128,-1,0,5,781,retired,secondary,0
418,-1,0,3,1310,management,tertiary,0
226,-1,0,4,166,technician,tertiary,0
252,-1,0,3,-96,technician,secondary,0
134,-1,0,8,317,management,tertiary,0
140,-1,0,4,1732,technician,tertiary,0
180,-1,0,3,349,management,tertiary,0
483,-1,0,5,800,management,tertiary,0
409,-1,0,7,1355,services,secondary,0
143,-1,0,3,771,admin,secondary,0
222,-1,0,3,479,technician,secondary,0
664,-1,0,3,3665,technician,secondary,1
612,-1,0,4,1037,management,tertiary,0
129,-1,0,9,692,admin,secondary,0
1735,-1,0,4,244,technician,secondary,1
243,-1,0,3,0,management,tertiary,0
178,-1,0,9,3779,blue,secondary,0
787,-1,0,6,9622,unemployed,primary,0
124,-1,0,4,349,admin,tertiary,0
913,-1,0,5,621,management,tertiary,0
284,-1,0,7,1674,management,tertiary,0
129,-1,0,6,295,technician,secondary,0
228,-1,0,5,260,services,secondary,0
508,-1,0,3,267,technician,secondary,0
940,-1,0,10,568,management,tertiary,1
460,-1,0,2,106,blue,primary,0
796,-1,0,4,4210,management,tertiary,1
136,-1,0,5,2609,retired,secondary,0
58,-1,0,3,3199,management,tertiary,0
465,-1,0,9,1167,admin,tertiary,0
112,-1,0,5,781,management,secondary,0
204,-1,0,10,3095,technician,secondary,0
711,-1,0,3,2695,management,tertiary,0
121,-1,0,4,745,management,tertiary,0
83,-1,0,3,2254,unemployed,secondary,0
321,-1,0,4,378,services,secondary,0
1476,-1,0,2,416,management,tertiary,0
204,-1,0,3,966,management,tertiary,0
161,-1,0,2,2065,blue,tertiary,0
120,-1,0,3,0,blue,primary,0
507,-1,0,3,-285,management,secondary,0
77,-1,0,8,12531,technician,secondary,0
767,-1,0,8,1824,technician,secondary,0
111,-1,0,7,204,self,primary,0
106,-1,0,2,878,retired,tertiary,0
168,-1,0,2,1293,management,tertiary,0
239,-1,0,2,2476,entrepreneur,tertiary,0
139,-1,0,2,0,housemaid,primary,0
78,-1,0,2,0,technician,secondary,0
536,-1,0,2,7353,housemaid,primary,0
295,-1,0,2,1642,housemaid,primary,0
224,-1,0,2,200,housemaid,primary,0
156,-1,0,2,1076,technician,secondary,0
206,-1,0,2,6325,technician,secondary,0
317,-1,0,2,2096,management,tertiary,0
176,-1,0,2,2488,blue,primary,0
69,-1,0,2,3570,management,secondary,0
244,-1,0,6,137,self,tertiary,0
77,-1,0,2,3984,management,tertiary,0
114,-1,0,4,-384,technician,secondary,0
189,-1,0,2,0,housemaid,primary,0
187,-1,0,2,4723,technician,secondary,0
132,-1,0,2,163,housemaid,primary,0
186,-1,0,2,1694,blue,primary,0
336,-1,0,2,391,technician,secondary,0
78,-1,0,2,111,services,secondary,0
460,-1,0,2,4720,management,tertiary,0
100,-1,0,2,-413,technician,secondary,0
96,-1,0,2,46,management,tertiary,0
109,-1,0,2,36,blue,primary,0
1842,-1,0,2,42,technician,secondary,1
332,-1,0,2,-571,admin,secondary,0
159,-1,0,2,3563,blue,tertiary,0
127,-1,0,4,284,housemaid,primary,0
119,-1,0,2,235,housemaid,primary,0
303,-1,0,2,160,management,tertiary,0
969,-1,0,2,309,retired,primary,1
295,-1,0,2,-892,management,secondary,0
157,-1,0,2,21,admin,secondary,0
823,-1,0,2,-180,technician,secondary,1
89,-1,0,2,79,admin,secondary,0
703,-1,0,2,-405,entrepreneur,tertiary,1
618,-1,0,9,34646,technician,tertiary,1
152,-1,0,2,216,housemaid,primary,0
225,-1,0,2,297,management,tertiary,0
131,-1,0,2,14215,admin,secondary,0
